objectid,settlementId,settlementNameHeb,streetCode,streetNameHeb,houseNum,floorNo,assetArea,dealAmount,dealId,propertyTypeDescription,dealNatureDescription,assetRoomNum,neighborhood,dealDate,gushNum,parcelNum,subParcelNum,polygonId,shape,sourceorder,source,source_url,data_retrieved_at
1627397,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,146.0,ראשונה,64,3800000,6259592900,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2025-06-29T00:00:00.000Z,6108,279,22,73096893,"MULTIPOLYGON(((3873155.2328996123 3774575.723268441,3873161.0729411603 3774598.7872333727,3873180.465419424 3774593.8290997935,3873174.625225108 3774570.765152941,3873155.2328996123 3774575.723268441)))",1,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1627392,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,146.0,שמינית,126,9750000,6251165450,דירה,דירה בבית קומות,4.5,הצפון החדש סביבת כיכר המדינה,2024-12-24T00:00:00.000Z,6108,279,18,73096893,"MULTIPOLYGON(((3873155.2328996123 3774575.723268441,3873161.0729411603 3774598.7872333727,3873180.465419424 3774593.8290997935,3873174.625225108 3774570.765152941,3873155.2328996123 3774575.723268441)))",1,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1627398,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,146.0,שמינית,53,4300000,6213457150,דירה,דירה בבית קומות,2.0,הצפון החדש סביבת כיכר המדינה,2024-11-14T00:00:00.000Z,6108,279,23,73096893,"MULTIPOLYGON(((3873155.2328996123 3774575.723268441,3873161.0729411603 3774598.7872333727,3873180.465419424 3774593.8290997935,3873174.625225108 3774570.765152941,3873155.2328996123 3774575.723268441)))",1,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1627390,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,146.0,ראשונה,75,4270000,6203186800,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2024-03-18T00:00:00.000Z,6108,279,16,73096893,"MULTIPOLYGON(((3873155.2328996123 3774575.723268441,3873161.0729411603 3774598.7872333727,3873180.465419424 3774593.8290997935,3873174.625225108 3774570.765152941,3873155.2328996123 3774575.723268441)))",1,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1627399,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,146.0,ראשונה,86,5200000,6203882600,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2024-03-10T00:00:00.000Z,6108,279,24,73096893,"MULTIPOLYGON(((3873155.2328996123 3774575.723268441,3873161.0729411603 3774598.7872333727,3873180.465419424 3774593.8290997935,3873174.625225108 3774570.765152941,3873155.2328996123 3774575.723268441)))",1,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1627400,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,146.0,שביעית,79,5350000,6202370800,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2024-02-28T00:00:00.000Z,6108,279,25,73096893,"MULTIPOLYGON(((3873155.2328996123 3774575.723268441,3873161.0729411603 3774598.7872333727,3873180.465419424 3774593.8290997935,3873174.625225108 3774570.765152941,3873155.2328996123 3774575.723268441)))",1,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1627387,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,146.0,שביעית,71,4800000,6108040350,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2022-05-18T00:00:00.000Z,6108,279,13,73096893,"MULTIPOLYGON(((3873155.2328996123 3774575.723268441,3873161.0729411603 3774598.7872333727,3873180.465419424 3774593.8290997935,3873174.625225108 3774570.765152941,3873155.2328996123 3774575.723268441)))",1,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1627405,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,146.0,רביעית,74,4300000,6069774350,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2021-11-03T00:00:00.000Z,6108,279,3,73096893,"MULTIPOLYGON(((3873155.2328996123 3774575.723268441,3873161.0729411603 3774598.7872333727,3873180.465419424 3774593.8290997935,3873174.625225108 3774570.765152941,3873155.2328996123 3774575.723268441)))",1,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1627401,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,146.0,שניה,80,5423000,6069246850,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2021-11-02T00:00:00.000Z,6108,279,26,73096893,"MULTIPOLYGON(((3873155.2328996123 3774575.723268441,3873161.0729411603 3774598.7872333727,3873180.465419424 3774593.8290997935,3873174.625225108 3774570.765152941,3873155.2328996123 3774575.723268441)))",1,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1627924,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,144.0,שניה,91,5450000,6306124900,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2026-05-06T00:00:00.000Z,6108,413,5,52321585,"MULTIPOLYGON(((3873147.137272622 3774583.211282256,3873130.496414286 3774587.1522876774,3873135.1373098516 3774607.087362717,3873151.7778795785 3774603.2292828048,3873147.137272622 3774583.211282256)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1787667,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,101.0,ראשונה,109,6500000,6305176100,דירה,דירה בבית קומות,5.0,הצפון החדש סביבת כיכר המדינה,2026-04-16T00:00:00.000Z,6213,948,7,52380956,"MULTIPOLYGON(((3872249.86984545 3774842.185548636,3872229.6794310138 3774846.0285694427,3872233.7216034676 3774867.9645053265,3872253.91150333 3774864.263653731,3872249.86984545 3774842.185548636)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1787279,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,111.0,ראשונה,41,2440000,6303575650,דירה,דירה בבית קומות,2.0,הצפון החדש סביבת כיכר המדינה,2026-03-12T00:00:00.000Z,6213,863,4,52237976,"MULTIPOLYGON(((3872417.694185361 3774807.151807677,3872399.614871111 3774810.920382827,3872404.948466168 3774837.4585252744,3872423.003687585 3774833.8320247056,3872417.694185361 3774807.151807677)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1787658,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,101.0,,7,178000,6303879250,בנין,מחסנים,,הצפון החדש סביבת כיכר המדינה,2026-02-19T00:00:00.000Z,6213,948,0,52380956,"MULTIPOLYGON(((3872249.86984545 3774842.185548636,3872229.6794310138 3774846.0285694427,3872233.7216034676 3774867.9645053265,3872253.91150333 3774864.263653731,3872249.86984545 3774842.185548636)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
